task_id,category,difficulty,mode,selected_mode,prompt_router_reason,prompt_router_matched_features,cheap_model_name,expensive_model_name,device,cheap_device,expensive_device,torch_dtype,prompt_format,effective_prompt_format_cheap,effective_prompt_format_expensive,max_new_tokens,generated_text,source,answer_type,expected_answer,expected_label,function_name,inferred_answer,inferred_label,test_count,passed_tests,passed,score,failure_reason,error,estimated_saved_percent,expensive_model_calls,total_time_seconds,total_time_seconds_avg,total_time_seconds_std,total_time_seconds_min,total_time_seconds_max,generated_tokens,tokens_per_second,tokens_per_second_avg,tokens_per_second_std
mbpp_000011,code,medium,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def perfect_squares(start, end):
    """"""
    Find all perfect squares between two given numbers.

    Args:
    start (int): The starting number.
    end (int): The ending number.

    Returns:
    list: A list of perfect squares between start and end.
    """"""
    return [i**2 for i in range(start, end + 1) if i**2 >= start and i**2 <= end]

# Example usage:
print(perfect_squares(1, 10))  # Output: [1, 4, 9, 16, 25]
print(perfect_squares(10, 1))  # Output: [1, 4, 9, 16, 25]
print(perfect_squares(1, 1))  # Output: []
```

This function iterates through the range from `start` to `end`, checks if each number is a perfect square, and collects those that are.",mbpp,,,,perfect_squares,,,3,1,False,0.3333333333333333,"assert perfect_squares(50,100)==[64, 81, 100]","assert perfect_squares(50,100)==[64, 81, 100]",65.0,0,,,,,,211,,,
mbpp_000012,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"Certainly! Below is a Python function named `number_of_substrings` that counts the number of non-empty substrings of a given string:

```python
def number_of_substrings(s):
    n = len(s)
    # The number of non-empty substrings is given by the combination formula n * (n + 1) / 2
    return n * (n + 1) // 2

# Example usage:
input_string = ""abc""
print(number_of_substrings(input_string))  # Output: 6
```

This function works by using the formula for the sum of the first `n` natural numbers, which is `n * (n + 1) / 2`. This formula directly gives the number of non-empty substrings of a string of length `n`.",mbpp,,,,number_of_substrings,,,3,3,True,1.0,,,0.0,166,,,,,,166,,,
mbpp_000012,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def number_of_substrings(s):
    """"""
    Count the number of non-empty substrings in a given string.

    Args:
    s (str): The input string.

    Returns:
    int: The number of non-empty substrings in the string.
    """"""
    n = len(s)
    count = 0
    for i in range(n):
        for j in range(i + 1, n + 1):
            count += 1
    return count
```",mbpp,,,,number_of_substrings,,,3,3,True,1.0,,,65.0,0,,,,,,103,,,
mbpp_000012,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def number_of_substrings(s):
    """"""
    Count the number of non-empty substrings in a given string.

    Args:
    s (str): The input string.

    Returns:
    int: The number of non-empty substrings in the string.
    """"""
    n = len(s)
    count = 0
    for i in range(n):
        for j in range(i + 1, n + 1):
            count += 1
    return count
```",mbpp,,,,number_of_substrings,,,3,3,True,1.0,,,65.0,0,,,,,,103,,,
mbpp_000013,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"To count the number of rotations required to generate a sorted array, you can use the following Python function:

```python
def count_rotation(arr):
    n = len(arr)
    if n == 0:
        return 0

    # Find the index of the minimum element
    min_index = arr.index(min(arr))

    # If the minimum element is at the first position, no rotation is needed
    if min_index == 0:
        return 0

    # If the minimum element is at the last position, the array is already sorted
    if min_index == n - 1:
        return n - 1

    # Otherwise, the number of rotations is the index of the minimum element
    return min_index

# Example usage:
arr = [4, 5, 6, 7, 0, 1, 2]
print(count_rotation(arr))  # Output: 3
```

This function works by finding the index of the minimum element in the array, which indicates the number of rotations needed to sort the array. If the minimum element is at the first position, no rotation is needed. If it's at the last position, the array is already sorted. Otherwise, the number of rotations",mbpp,,,,count_rotation,,,5,0,False,0.0,"assert count_rotation([3,2,1]) == 1","assert count_rotation([3,2,1]) == 1",0.0,256,,,,,,256,,,
mbpp_000013,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def count_rotation(arr):
    """"""
    Count the number of rotations required to generate a sorted array.

    Args:
    arr (list): The input array.

    Returns:
    int: The number of rotations required.
    """"""
    n = len(arr)
    for i in range(n):
        if arr[i] > arr[(i + 1) % n]:
            return i + 1
    return 0

# Example usage:
arr = [3, 4, 5, 1, 2]
print(count_rotation(arr))  # Output: 3
```

This function iterates through the array and checks if the current element is greater than the next element. If it is, it means a rotation has been made, and the function returns the index of the first element that is greater than the next element. If no rotation is found, it returns 0, indicating the array is already sorted.",mbpp,,,,count_rotation,,,5,3,False,0.6,"assert count_rotation([1,2,3]) == 0","assert count_rotation([1,2,3]) == 0",65.0,0,,,,,,194,,,
mbpp_000013,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def count_rotation(arr):
    """"""
    Count the number of rotations required to generate a sorted array.

    Args:
    arr (list): The input array.

    Returns:
    int: The number of rotations required.
    """"""
    n = len(arr)
    for i in range(n):
        if arr[i] > arr[(i + 1) % n]:
            return i + 1
    return 0

# Example usage:
arr = [3, 4, 5, 1, 2]
print(count_rotation(arr))  # Output: 3
```

This function iterates through the array and checks if the current element is greater than the next element. If it is, it means a rotation has been made, and the function returns the index of the first element that is greater than the next element. If no rotation is found, it returns 0, indicating the array is already sorted.",mbpp,,,,count_rotation,,,5,3,False,0.6,"assert count_rotation([1,2,3]) == 0","assert count_rotation([1,2,3]) == 0",65.0,0,,,,,,194,,,
mbpp_000014,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def is_majority(arr, n, x):
    # Initialize the count of the element
    count = 0

    # Iterate through the array to count occurrences of the element
    for i in range(n):
        if arr[i] == x:
            count += 1

    # Check if the count is greater than n/2
    if count > n // 2:
        return True
    else:
        return False
```",mbpp,,,,is_majority,,,4,3,False,0.75,"assert is_majority([1, 1, 2, 2], 5, 1) == False raised IndexError: list index out of range","assert is_majority([1, 1, 2, 2], 5, 1) == False raised IndexError: list index out of range",0.0,97,,,,,,97,,,
mbpp_000014,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def is_majority(arr, n, element):
    """"""
    Check if the given element is the majority element in the sorted array.

    Parameters:
    arr (list): The sorted array.
    n (int): The length of the array.
    element (any): The element to check for.

    Returns:
    bool: True if the element is the majority element, False otherwise.
    """"""
    # Initialize the count of the element
    count = 0
    # Iterate through the array
    for i in range(n):
        # If the current element matches the target element
        if arr[i] == element:
            count += 1
        # If the count exceeds n/2, return True
        if count > n // 2:
            return True
    # If no element is found, return False
    return False
```",mbpp,,,,is_majority,,,4,3,False,0.75,"assert is_majority([1, 1, 2, 2], 5, 1) == False raised IndexError: list index out of range","assert is_majority([1, 1, 2, 2], 5, 1) == False raised IndexError: list index out of range",65.0,0,,,,,,181,,,
mbpp_000014,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def is_majority(arr, n, element):
    """"""
    Check if the given element is the majority element in the sorted array.

    Parameters:
    arr (list): The sorted array.
    n (int): The length of the array.
    element (any): The element to check for.

    Returns:
    bool: True if the element is the majority element, False otherwise.
    """"""
    # Initialize the count of the element
    count = 0
    # Iterate through the array
    for i in range(n):
        # If the current element matches the target element
        if arr[i] == element:
            count += 1
        # If the count exceeds n/2, return True
        if count > n // 2:
            return True
    # If no element is found, return False
    return False
```",mbpp,,,,is_majority,,,4,3,False,0.75,"assert is_majority([1, 1, 2, 2], 5, 1) == False raised IndexError: list index out of range","assert is_majority([1, 1, 2, 2], 5, 1) == False raised IndexError: list index out of range",65.0,0,,,,,,181,,,
mbpp_000015,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def min_k(test_list, K):
    # Sort the list based on the first element of each tuple
    test_list.sort(key=lambda x: x[0])
    # Return the first K elements from the sorted list
    return test_list[:K]

# Test cases
print(min_k([(4, 5), (1, 2), (3, 4)], 2))  # Output: [(1, 2), (3, 4)]
print(min_k([(1, 2), (4, 5), (3, 4)], 3))  # Output: [(1, 2), (3, 4), (4, 5)]
print(min_k([(1, 2), (4, 5), (3, 4)], 1))  # Output: [(1, 2)]
```",mbpp,,,,min_k,,,3,2,False,0.6666666666666666,"assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]","assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]",0.0,182,,,,,,182,,,
mbpp_000015,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def min_k(tuples_list, k):
    """"""
    Find the k smallest records from a tuple list.

    Parameters:
    tuples_list (list of tuples): The list of tuples to search through.
    k (int): The number of smallest records to find.

    Returns:
    list of tuples: A list containing the k smallest tuples from the input list.
    """"""
    # Sort the tuples based on the first element of each tuple
    sorted_tuples = sorted(tuples_list, key=lambda x: x[0])
    # Return the first k elements from the sorted list
    return sorted_tuples[:k]

# Test cases
print(min_k([(1, 2, 3), (4, 5, 6), (7, 8, 9), (10, 11, 12)], 3))  # Output: [(1, 2, 3), (4, 5, 6), (7, 8, 9)]
print(min_k([(10, 20, 30), (40, 50, 60), (70, 80, 90), (100, 11",mbpp,,,,min_k,,,3,2,False,0.6666666666666666,"assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]","assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]",65.0,0,,,,,,256,,,
mbpp_000015,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def min_k(tuples_list, k):
    """"""
    Find the k smallest records from a tuple list.

    Parameters:
    tuples_list (list of tuples): The list of tuples to search through.
    k (int): The number of smallest records to find.

    Returns:
    list of tuples: A list containing the k smallest tuples from the input list.
    """"""
    # Sort the tuples based on the first element of each tuple
    sorted_tuples = sorted(tuples_list, key=lambda x: x[0])
    # Return the first k elements from the sorted list
    return sorted_tuples[:k]

# Test cases
print(min_k([(1, 2, 3), (4, 5, 6), (7, 8, 9), (10, 11, 12)], 3))  # Output: [(1, 2, 3), (4, 5, 6), (7, 8, 9)]
print(min_k([(10, 20, 30), (40, 50, 60), (70, 80, 90), (100, 11",mbpp,,,,min_k,,,3,2,False,0.6666666666666666,"assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]","assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]",65.0,0,,,,,,256,,,
mbpp_000016,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"Certainly! Below is a Python function named `swap_List` that swaps the first and last elements in a list:

```python
def swap_List(input_list):
    # Check if the list is empty or has only one element
    if len(input_list) <= 1:
        return input_list

    # Swap the first and last elements
    input_list[0], input_list[-1] = input_list[-1], input_list[0]

    return input_list

# Example usage:
my_list = [1, 2, 3, 4, 5]
swapped_list = swap_List(my_list)
print(swapped_list)  # Output: [5, 2, 3, 4, 1]
```

This function first checks if the list is empty or contains only one element. If so, it returns the list as is since no swapping is needed. Otherwise, it swaps the first and last elements using tuple unpacking and returns the modified list.",mbpp,,,,swap_List,,,3,3,True,1.0,,,0.0,205,,,,,,205,,,
mbpp_000016,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def swap_List(lst):
    """"""
    Swap the first and last elements of a list.

    Args:
    lst (list): The list to be modified.

    Returns:
    list: The modified list with the first and last elements swapped.
    """"""
    # Swap the first and last elements
    lst[0], lst[-1] = lst[-1], lst[0]
    return lst
```",mbpp,,,,swap_List,,,3,3,True,1.0,,,65.0,0,,,,,,87,,,
mbpp_000016,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def swap_List(lst):
    """"""
    Swap the first and last elements of a list.

    Args:
    lst (list): The list to be modified.

    Returns:
    list: The modified list with the first and last elements swapped.
    """"""
    # Swap the first and last elements
    lst[0], lst[-1] = lst[-1], lst[0]
    return lst
```",mbpp,,,,swap_List,,,3,3,True,1.0,,,65.0,0,,,,,,87,,,
mbpp_000017,code,medium,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def check_type(test_tup):
    # Check if all elements in the tuple are of the same type
    return all(isinstance(ele, type(test_tup[0])) for ele in test_tup)
```",mbpp,,,,check_type,,,3,0,False,0.0,"assert check_type((5, 6, 7, 3, 5, 6) ) == True raised NameError: name 'isinstance' is not defined","assert check_type((5, 6, 7, 3, 5, 6) ) == True raised NameError: name 'isinstance' is not defined",0.0,47,,,,,,47,,,
